Date,Name,Agg,Detail,ISO3,ISO,COD
2005/06/05,"Bahamas, The",Other Accident,,BHS,BS,Other Accident
2005/05/30,"Bahamas, The",Other Accident,,BHS,BS,Other Accident
2005/03/25,"Bahamas, The",Drowning,,BHS,BS,Drowning
2005/03/03,"Bahamas, The",Drowning,,BHS,BS,Drowning
2005/03/03,"Bahamas, The",Drowning,,BHS,BS,Drowning
2005/02/09,"Bahamas, The",Suicide,,BHS,BS,Suicide
2005/01/09,"Bahamas, The",Other Accident,,BHS,BS,Other Accident
2004/11/23,"Bahamas, The",Maritime Accident,,BHS,BS,Maritime Accident
2004/10/29,"Bahamas, The",Drowning,,BHS,BS,Drowning
2004/10/19,"Bahamas, The",Homicide,,BHS,BS,Homicide
2004/08/01,"Bahamas, The",Drowning,,BHS,BS,Drowning
2004/06/15,"Bahamas, The",Drowning,,BHS,BS,Drowning
2004/05/28,"Bahamas, The",Drowning,,BHS,BS,Drowning
2004/05/27,"Bahamas, The",Air Accident,,BHS,BS,Air Accident
2004/05/27,"Bahamas, The",Air Accident,,BHS,BS,Air Accident
2004/01/23,"Bahamas, The",Vehicle Accident,Auto,BHS,BS,Vehicle Accident - Auto
2004/01/03,"Bahamas, The",Drowning,,BHS,BS,Drowning
2003/12/10,"Bahamas, The",Drowning,,BHS,BS,Drowning
2003/08/29,"Bahamas, The",Maritime Accident,,BHS,BS,Maritime Accident
2003/08/15,"Bahamas, The",Drowning,,BHS,BS,Drowning
2003/07/18,"Bahamas, The",Air Accident,,BHS,BS,Air Accident
2003/05/31,"Bahamas, The",Maritime Accident,,BHS,BS,Maritime Accident
2003/03/25,"Bahamas, The",Drowning,,BHS,BS,Drowning
2003/01/21,"Bahamas, The",Drowning,,BHS,BS,Drowning
2003/01/01,"Bahamas, The",Drowning,,BHS,BS,Drowning
2002/12/15,Turks and Caicos Islands,Drowning,,TCA,TC,Drowning
2002/11/17,"Bahamas, The",Drowning,,BHS,BS,Drowning
2011/10/24,Bahrain,Vehicle Accident,Auto,BHR,BH,Vehicle Accident - Auto
2009/02/28,Bahrain,Vehicle Accident,Pedestrian,BHR,BH,Vehicle Accident - Pedestrian
2008/12/26,Bahrain,Vehicle Accident,Other,BHR,BH,Vehicle Accident - Other
2004/04/13,Bahrain,Suicide,,BHR,BH,Suicide
2003/03/06,Bahrain,Vehicle Accident,Bus,BHR,BH,Vehicle Accident - Bus
2011/08/31,Bangladesh,Drowning,,BGD,BD,Drowning
2011/02/16,Bangladesh,Vehicle Accident,Motorcycle,BGD,BD,Vehicle Accident - Motorcycle
2010/06/08,Bangladesh,Drowning,,BGD,BD,Drowning
2010/04/11,Bangladesh,Vehicle Accident,Auto,BGD,BD,Vehicle Accident - Auto
2009/11/09,Bangladesh,Suicide,,BGD,BD,Suicide
2008/11/06,Bangladesh,Other Accident,,BGD,BD,Other Accident
2008/04/13,Bangladesh,Homicide,,BGD,BD,Homicide
2003/02/13,Bangladesh,Drowning,,BGD,BD,Drowning
2012/07/20,Barbados,Suicide,,BRB,BB,Suicide
2012/05/12,Barbados,Suicide,,BRB,BB,Suicide
2012/03/09,British Virgin Islands,Drowning,,VGB,VG,Drowning
2012/02/26,Anguilla,Vehicle Accident,Auto,AIA,AI,Vehicle Accident - Auto
2012/01/06,Barbados,Drowning,,BRB,BB,Drowning
2011/08/16,Barbados,Maritime Accident,,BRB,BB,Maritime Accident
2011/07/18,Barbados,Drowning,,BRB,BB,Drowning
2010/12/20,Barbados,Drug-Related,,BRB,BB,Drug-Related
2010/12/02,Barbados,Drowning,,BRB,BB,Drowning
2010/11/11,Barbados,Drowning,,BRB,BB,Drowning
2010/09/03,Barbados,Other Accident,,BRB,BB,Other Accident
2010/07/20,Barbados,Drowning,,BRB,BB,Drowning
2010/04/10,Barbados,Drowning,,BRB,BB,Drowning
2010/04/06,Barbados,Drowning,,BRB,BB,Drowning
2010/03/05,Barbados,Drowning,,BRB,BB,Drowning
2010/02/23,Barbados,Other Accident,,BRB,BB,Other Accident
2010/02/06,Barbados,Drowning,,BRB,BB,Drowning
2010/01/19,Barbados,Homicide,,BRB,BB,Homicide
2009/11/28,Barbados,Homicide,,BRB,BB,Homicide
2009/09/21,Barbados,Suicide,,BRB,BB,Suicide
2009/09/02,Barbados,Suicide,,BRB,BB,Suicide
2009/08/04,Barbados,Vehicle Accident,Auto,BRB,BB,Vehicle Accident - Auto
2009/03/12,Barbados,Vehicle Accident,Other,BRB,BB,Vehicle Accident - Other
2008/07/27,Barbados,Drowning,,BRB,BB,Drowning
2008/06/22,Barbados,Vehicle Accident,Other,BRB,BB,Vehicle Accident - Other
2008/04/24,British Virgin Islands,Drowning,,VGB,VG,Drowning
2008/04/10,Barbados,Drowning,,BRB,BB,Drowning
2008/01/02,Barbados,Drowning,,BRB,BB,Drowning
2007/06/07,British Virgin Islands,Vehicle Accident,Auto,VGB,VG,Vehicle Accident - Auto
2007/04/04,Barbados,Drowning,Ocean,BRB,BB,Drowning - Ocean
2007/02/22,Barbados,Drowning,,BRB,BB,Drowning
2007/01/10,Barbados,Drowning,,BRB,BB,Drowning
2006/10/24,British Virgin Islands,Suicide,,VGB,VG,Suicide
2005/04/23,Barbados,Drowning,,BRB,BB,Drowning
2005/03/25,Barbados,Vehicle Accident,Auto,BRB,BB,Vehicle Accident - Auto
2005/01/19,British Virgin Islands,Other Accident,,VGB,VG,Other Accident
2004/11/09,Barbados,Drowning,,BRB,BB,Drowning
2004/06/11,British Virgin Islands,Vehicle Accident,Auto,VGB,VG,Vehicle Accident - Auto
2004/06/02,British Virgin Islands,Other Accident,,VGB,VG,Other Accident
2004/02/21,Saint Lucia,Drug-Related,,LCA,LC,Drug-Related
2004/02/20,Saint Kitts and Nevis,Other Accident,,KNA,KN,Other Accident
2004/01/22,Saint Kitts and Nevis,Homicide,,KNA,KN,Homicide
2004/01/22,Saint Kitts and Nevis,Homicide,,KNA,KN,Homicide
2003/11/17,British Virgin Islands,Drowning,,VGB,VG,Drowning
2002/12/24,British Virgin Islands,Drowning,,VGB,VG,Drowning
2002/11/18,British Virgin Islands,Drowning,,VGB,VG,Drowning
2002/10/27,Antigua and Barbuda,Vehicle Accident,Auto,ATG,AG,Vehicle Accident - Auto
2012/02/11,Belgium,Suicide,,BEL,BE,Suicide
2010/08/23,Belgium,Suicide,,BEL,BE,Suicide
2010/03/28,Belgium,Homicide,,BEL,BE,Homicide
2010/03/04,Belgium,Vehicle Accident,Bus,BEL,BE,Vehicle Accident - Bus
2009/04/01,Belgium,Other Accident,,BEL,BE,Other Accident
2007/12/03,Belgium,Other Accident,,BEL,BE,Other Accident
2005/02/28,Belgium,Other Accident,,BEL,BE,Other Accident
2004/06/13,Belgium,Vehicle Accident,Auto,BEL,BE,Vehicle Accident - Auto
2003/06/15,Belgium,Homicide,,BEL,BE,Homicide
2012/11/25,Belize,Homicide,,BLZ,BZ,Homicide
2012/11/11,Belize,Homicide,,BLZ,BZ,Homicide
2012/10/24,Belize,Homicide,,BLZ,BZ,Homicide
2012/10/23,Belize,Homicide,,BLZ,BZ,Homicide
2012/10/21,Belize,Drowning,,BLZ,BZ,Drowning
2012/07/27,Belize,Suicide,,BLZ,BZ,Suicide
2012/07/09,Belize,Maritime Accident,,BLZ,BZ,Maritime Accident
2012/05/31,Belize,Drowning,,BLZ,BZ,Drowning
2012/05/23,Belize,Suicide,,BLZ,BZ,Suicide
2012/04/03,Belize,Drowning,,BLZ,BZ,Drowning
2011/11/10,Belize,Homicide,,BLZ,BZ,Homicide
2011/10/27,Belize,Drowning,,BLZ,BZ,Drowning
2011/09/13,Belize,Vehicle Accident,Auto,BLZ,BZ,Vehicle Accident - Auto
2011/08/09,Belize,Vehicle Accident,Auto,BLZ,BZ,Vehicle Accident - Auto
2011/04/28,Belize,Suicide,,BLZ,BZ,Suicide
2011/04/27,Belize,Suicide,,BLZ,BZ,Suicide
2011/03/05,Belize,Vehicle Accident,Auto,BLZ,BZ,Vehicle Accident - Auto
2011/03/05,Belize,Vehicle Accident,Auto,BLZ,BZ,Vehicle Accident - Auto
2011/02/02,Belize,Maritime Accident,,BLZ,BZ,Maritime Accident
2011/01/18,Belize,Suicide,,BLZ,BZ,Suicide
2011/01/03,Belize,Maritime Accident,,BLZ,BZ,Maritime Accident
2010/12/20,Belize,Homicide,,BLZ,BZ,Homicide
2010/09/07,Belize,Suicide,,BLZ,BZ,Suicide
2010/03/10,Belize,Other Accident,,BLZ,BZ,Other Accident
2010/03/01,Belize,Drowning,,BLZ,BZ,Drowning
2010/02/26,Belize,Air Accident,,BLZ,BZ,Air Accident
2010/02/26,Belize,Air Accident,,BLZ,BZ,Air Accident
2010/02/26,Belize,Air Accident,,BLZ,BZ,Air Accident
2010/02/26,Belize,Air Accident,,BLZ,BZ,Air Accident
2010/02/25,Belize,Vehicle Accident,Motorcycle,BLZ,BZ,Vehicle Accident - Motorcycle
2010/01/29,Belize,Homicide,,BLZ,BZ,Homicide
2010/01/21,Belize,Homicide,,BLZ,BZ,Homicide
2009/12/01,Belize,Drowning,,BLZ,BZ,Drowning
2009/11/11,Belize,Homicide,,BLZ,BZ,Homicide
2009/09/13,Belize,Vehicle Accident,Auto,BLZ,BZ,Vehicle Accident - Auto
2009/07/24,Belize,Suicide,,BLZ,BZ,Suicide
2008/12/26,Belize,Maritime Accident,,BLZ,BZ,Maritime Accident
2008/09/24,Belize,Drowning,,BLZ,BZ,Drowning
2008/08/04,Belize,Drowning,,BLZ,BZ,Drowning
2008/07/05,Belize,Homicide,,BLZ,BZ,Homicide
2008/07/05,Belize,Homicide,,BLZ,BZ,Homicide
2007/09/20,Belize,Vehicle Accident,Bus,BLZ,BZ,Vehicle Accident - Bus
2007/09/11,Belize,Vehicle Accident,Auto,BLZ,BZ,Vehicle Accident - Auto
2007/07/16,Belize,Homicide,,BLZ,BZ,Homicide
2007/07/07,Belize,Drowning,,BLZ,BZ,Drowning
2007/03/11,Belize,Suicide,,BLZ,BZ,Suicide
2007/01/16,Belize,Drowning,,BLZ,BZ,Drowning
2006/10/13,Belize,Suicide,,BLZ,BZ,Suicide
2006/08/15,Belize,Homicide,,BLZ,BZ,Homicide
2006/06/09,Belize,Drowning,,BLZ,BZ,Drowning
2006/02/26,Belize,Drowning,,BLZ,BZ,Drowning
2006/02/16,Belize,Other Accident,,BLZ,BZ,Other Accident
2006/02/09,Belize,Maritime Accident,,BLZ,BZ,Maritime Accident
2006/02/06,Belize,Drowning,,BLZ,BZ,Drowning
2005/12/18,Belize,Homicide,,BLZ,BZ,Homicide
2005/11/18,Belize,Air Accident,,BLZ,BZ,Air Accident
2005/11/18,Belize,Air Accident,,BLZ,BZ,Air Accident
2005/11/13,Belize,Homicide,,BLZ,BZ,Homicide
2005/09/14,Belize,Other Accident,,BLZ,BZ,Other Accident
2005/08/20,Belize,Homicide,,BLZ,BZ,Homicide
2005/06/07,Belize,Other Accident,,BLZ,BZ,Other Accident
2005/03/13,Belize,Drowning,,BLZ,BZ,Drowning
2005/03/11,Belize,Homicide,,BLZ,BZ,Homicide
2005/02/19,Belize,Drowning,,BLZ,BZ,Drowning
2005/01/29,Belize,Vehicle Accident,Auto,BLZ,BZ,Vehicle Accident - Auto
2004/11/27,Belize,Other Accident,,BLZ,BZ,Other Accident
2004/11/09,Belize,Drowning,,BLZ,BZ,Drowning
2004/07/25,Belize,Homicide,,BLZ,BZ,Homicide
2004/04/04,Belize,Drowning,,BLZ,BZ,Drowning
2004/02/27,Belize,Homicide,,BLZ,BZ,Homicide
2004/02/15,Belize,Vehicle Accident,Auto,BLZ,BZ,Vehicle Accident - Auto
2003/11/27,Belize,Drowning,,BLZ,BZ,Drowning
2003/10/22,Belize,Drowning,,BLZ,BZ,Drowning
2003/06/24,Belize,Suicide,,BLZ,BZ,Suicide
2003/04/10,Belize,Drowning,,BLZ,BZ,Drowning
2003/02/19,Belize,Drowning,,BLZ,BZ,Drowning
2003/01/20,Belize,Vehicle Accident,Auto,BLZ,BZ,Vehicle Accident - Auto
2003/01/20,Belize,Vehicle Accident,Auto,BLZ,BZ,Vehicle Accident - Auto
2002/12/27,International Waters,Maritime Accident,,XZ,XZ,Maritime Accident
2009/03/12,Benin,Homicide,,BEN,BJ,Homicide
2012/08/05,Bermuda,Vehicle Accident,Pedestrian,BMU,BM,Vehicle Accident - Pedestrian
2012/07/07,Bermuda,Vehicle Accident,Motorcycle,BMU,BM,Vehicle Accident - Motorcycle
2012/02/05,Bermuda,Vehicle Accident,Motorcycle,BMU,BM,Vehicle Accident - Motorcycle
2011/10/25,Bermuda,Vehicle Accident,Motorcycle,BMU,BM,Vehicle Accident - Motorcycle
2011/10/25,Bermuda,Drowning,,BMU,BM,Drowning
2011/09/18,Bermuda,Drowning,,BMU,BM,Drowning
2011/05/08,Bermuda,Vehicle Accident,Other,BMU,BM,Vehicle Accident - Other
2009/11/17,Bermuda,Vehicle Accident,Motorcycle,BMU,BM,Vehicle Accident - Motorcycle
2009/08/20,Bermuda,Drowning,,BMU,BM,Drowning
2008/07/31,Bermuda,Drowning,,BMU,BM,Drowning
2008/04/12,Bermuda,Vehicle Accident,Motorcycle,BMU,BM,Vehicle Accident - Motorcycle
2008/03/24,Bermuda,Vehicle Accident,Motorcycle,BMU,BM,Vehicle Accident - Motorcycle
2004/10/02,Bermuda,Vehicle Accident,Motorcycle,BMU,BM,Vehicle Accident - Motorcycle
2003/07/26,Bermuda,Vehicle Accident,Motorcycle,BMU,BM,Vehicle Accident - Motorcycle
2003/01/26,Bermuda,Drug-Related,,BMU,BM,Drug-Related
2011/04/10,Bolivia,Other Accident,,BOL,BO,Other Accident
2011/01/24,Bolivia,Other Accident,,BOL,BO,Other Accident
2010/09/26,Bolivia,Other Accident,,BOL,BO,Other Accident
2009/12/11,Bolivia,Other Accident,,BOL,BO,Other Accident
2009/10/21,Bolivia,Suicide,,BOL,BO,Suicide
2008/04/19,Bolivia,Vehicle Accident,Other,BOL,BO,Vehicle Accident - Other
2006/08/24,Bolivia,Other Accident,,BOL,BO,Other Accident
2006/08/13,Bolivia,Drowning,,BOL,BO,Drowning
2005/02/21,Bolivia,Other Accident,,BOL,BO,Other Accident
2005/01/07,Bolivia,Vehicle Accident,Bus,BOL,BO,Vehicle Accident - Bus
2004/10/10,Bolivia,Drowning,,BOL,BO,Drowning
2004/09/24,Bolivia,Vehicle Accident,Auto,BOL,BO,Vehicle Accident - Auto
2004/06/24,Bolivia,Vehicle Accident,Auto,BOL,BO,Vehicle Accident - Auto
2004/06/24,Bolivia,Vehicle Accident,Auto,BOL,BO,Vehicle Accident - Auto
2004/05/12,Bolivia,Vehicle Accident,Pedestrian,BOL,BO,Vehicle Accident - Pedestrian
2004/03/19,Bolivia,Vehicle Accident,Bus,BOL,BO,Vehicle Accident - Bus
2003/12/09,Bolivia,Air Accident,,BOL,BO,Air Accident
2003/07/03,Bolivia,Other Accident,,BOL,BO,Other Accident
2003/06/07,Bolivia,Other Accident,,BOL,BO,Other Accident
2003/06/07,Bolivia,Other Accident,,BOL,BO,Other Accident
2002/11/25,Bolivia,Vehicle Accident,Bus,BOL,BO,Vehicle Accident - Bus
2002/10/23,Bolivia,Homicide,,BOL,BO,Homicide
2012/06/19,Bosnia and Herzegovina,Homicide,,BIH,BA,Homicide
2012/02/01,Bosnia and Herzegovina,Suicide,,BIH,BA,Suicide
2010/07/04,Bosnia and Herzegovina,Vehicle Accident,Motorcycle,BIH,BA,Vehicle Accident - Motorcycle
2010/06/26,Bosnia and Herzegovina,Vehicle Accident,Auto,BIH,BA,Vehicle Accident - Auto
2007/11/18,Bosnia and Herzegovina,Other Accident,,BIH,BA,Other Accident
2005/10/26,Bosnia and Herzegovina,Homicide,,BIH,BA,Homicide
2008/05/30,Botswana,Vehicle Accident,,BWA,BW,Vehicle Accident
2007/07/01,Botswana,Vehicle Accident,Auto,BWA,BW,Vehicle Accident - Auto
2012/11/21,Brazil,Suicide,,BRA,BR,Suicide
2012/09/09,Brazil,Vehicle Accident,Pedestrian,BRA,BR,Vehicle Accident - Pedestrian
2012/08/23,Brazil,Homicide,,BRA,BR,Homicide
2012/07/05,Brazil,Suicide,,BRA,BR,Suicide
2012/03/30,Brazil,Suicide,,BRA,BR,Suicide
2011/11/10,Brazil,Other Accident,,BRA,BR,Other Accident
2011/04/25,Brazil,Drowning,,BRA,BR,Drowning
2011/04/17,Brazil,Drowning,,BRA,BR,Drowning
2011/04/06,Brazil,Air Accident,,BRA,BR,Air Accident
2011/03/25,Brazil,Vehicle Accident,Auto,BRA,BR,Vehicle Accident - Auto
2011/03/20,Brazil,Suicide,,BRA,BR,Suicide
2011/01/04,Brazil,Suicide,,BRA,BR,Suicide
2010/12/31,Brazil,Vehicle Accident,Auto,BRA,BR,Vehicle Accident - Auto
2010/12/23,Brazil,Drug-Related,,BRA,BR,Drug-Related
2010/12/21,Brazil,Other Accident,,BRA,BR,Other Accident
2010/12/06,Brazil,Drug-Related,,BRA,BR,Drug-Related
2010/10/16,Brazil,Suicide,,BRA,BR,Suicide
2010/07/12,Brazil,Suicide,,BRA,BR,Suicide
2010/07/11,Brazil,Disaster,,BRA,BR,Disaster
2010/05/17,Brazil,Maritime Accident,,BRA,BR,Maritime Accident
2010/04/05,Brazil,Drug-Related,,BRA,BR,Drug-Related
2010/03/05,Brazil,Vehicle Accident,Auto,BRA,BR,Vehicle Accident - Auto
2009/12/26,Brazil,Other Accident,,BRA,BR,Other Accident
2009/12/11,Brazil,Suicide,,BRA,BR,Suicide
2009/10/20,Brazil,Drowning,,BRA,BR,Drowning
2009/08/18,Brazil,Vehicle Accident,Auto,BRA,BR,Vehicle Accident - Auto
2009/04/13,Brazil,Homicide,,BRA,BR,Homicide
2009/02/10,Brazil,Suicide,,BRA,BR,Suicide
2008/12/31,Brazil,Other Accident,,BRA,BR,Other Accident
2008/07/27,Brazil,Suicide,,BRA,BR,Suicide
2008/07/06,Brazil,Vehicle Accident,Auto,BRA,BR,Vehicle Accident - Auto
2008/06/28,Brazil,Homicide,,BRA,BR,Homicide
2008/05/07,Brazil,Other Accident,,BRA,BR,Other Accident
2008/04/21,Brazil,Vehicle Accident,Auto,BRA,BR,Vehicle Accident - Auto
2008/02/26,Brazil,Suicide,,BRA,BR,Suicide
2008/01/21,Brazil,Homicide,,BRA,BR,Homicide
2007/12/26,Brazil,Vehicle Accident,Auto,BRA,BR,Vehicle Accident - Auto
2007/10/11,Brazil,Homicide,,BRA,BR,Homicide
2007/07/17,Brazil,Air Accident,,BRA,BR,Air Accident
2007/05/25,Brazil,Homicide,,BRA,BR,Homicide
2007/02/06,Brazil,Suicide,,BRA,BR,Suicide
2007/01/10,Brazil,Vehicle Accident,Auto,BRA,BR,Vehicle Accident - Auto
2006/09/29,Brazil,Air Accident,,BRA,BR,Air Accident
2006/08/17,Brazil,Suicide,,BRA,BR,Suicide
2006/07/31,Brazil,Vehicle Accident,Auto,BRA,BR,Vehicle Accident - Auto
2006/07/25,Brazil,Vehicle Accident,Auto,BRA,BR,Vehicle Accident - Auto
2006/07/08,Brazil,Vehicle Accident,Auto,BRA,BR,Vehicle Accident - Auto
2006/05/31,Brazil,Vehicle Accident,Auto,BRA,BR,Vehicle Accident - Auto
2006/05/05,Brazil,Vehicle Accident,Auto,BRA,BR,Vehicle Accident - Auto
2006/02/28,Brazil,Drowning,,BRA,BR,Drowning
2006/02/23,Brazil,Vehicle Accident,Other,BRA,BR,Vehicle Accident - Other
2006/02/18,Brazil,Vehicle Accident,Pedestrian,BRA,BR,Vehicle Accident - Pedestrian
2006/01/17,Brazil,Other Accident,,BRA,BR,Other Accident
2005/05/17,Brazil,Drowning,,BRA,BR,Drowning
2005/05/13,Brazil,Drowning,,BRA,BR,Drowning
2005/04/12,Brazil,Other Accident,,BRA,BR,Other Accident
2005/02/12,Brazil,Homicide,,BRA,BR,Homicide
2005/02/10,Brazil,Vehicle Accident,Auto,BRA,BR,Vehicle Accident - Auto
2005/01/10,Brazil,Vehicle Accident,Auto,BRA,BR,Vehicle Accident - Auto
2005/01/07,Brazil,Other Accident,,BRA,BR,Other Accident
2004/08/09,Brazil,Drowning,,BRA,BR,Drowning
2004/07/24,Brazil,Drowning,,BRA,BR,Drowning
2004/04/25,Brazil,Vehicle Accident,Auto,BRA,BR,Vehicle Accident - Auto
2004/04/08,Brazil,Homicide,,BRA,BR,Homicide
2004/03/27,Brazil,Homicide,,BRA,BR,Homicide
2003/12/31,Brazil,Vehicle Accident,Auto,BRA,BR,Vehicle Accident - Auto
2003/12/04,Brazil,Homicide,,BRA,BR,Homicide
2003/11/30,Brazil,Homicide,,BRA,BR,Homicide
2003/11/26,Brazil,Vehicle Accident,Bus,BRA,BR,Vehicle Accident - Bus
2003/11/22,Brazil,Drowning,,BRA,BR,Drowning
2003/11/14,Brazil,Vehicle Accident,Auto,BRA,BR,Vehicle Accident - Auto
2003/09/13,Brazil,Vehicle Accident,Auto,BRA,BR,Vehicle Accident - Auto
2003/07/10,Brazil,Vehicle Accident,Auto,BRA,BR,Vehicle Accident - Auto
2003/07/10,Brazil,Vehicle Accident,Auto,BRA,BR,Vehicle Accident - Auto
2003/07/10,Brazil,Vehicle Accident,Auto,BRA,BR,Vehicle Accident - Auto
2003/06/22,Brazil,Other Accident,,BRA,BR,Other Accident
2003/06/13,Brazil,Drowning,,BRA,BR,Drowning
2003/05/08,Brazil,Suicide,,BRA,BR,Suicide
2003/05/07,Brazil,Vehicle Accident,Auto,BRA,BR,Vehicle Accident - Auto
2003/04/30,Brazil,Homicide,,BRA,BR,Homicide
2003/04/22,Brazil,Vehicle Accident,Bus,BRA,BR,Vehicle Accident - Bus
2003/03/09,Brazil,Other Accident,,BRA,BR,Other Accident
2002/11/21,Brazil,Drowning,,BRA,BR,Drowning
2012/12/10,British Virgin Islands,Drowning,,VGB,VG,Drowning
2008/07/05,Bulgaria,Drug-Related,,BGR,BG,Drug-Related
2005/12/27,Bulgaria,Suicide,,BGR,BG,Suicide
2005/12/27,Bulgaria,Suicide,,BGR,BG,Suicide
2005/09/15,Bulgaria,Drowning,River,BGR,BG,Drowning - River
2005/09/15,Bulgaria,Drowning,River,BGR,BG,Drowning - River
2005/02/27,Bulgaria,Homicide,,BGR,BG,Homicide
2004/10/24,Bulgaria,Homicide,,BGR,BG,Homicide
2003/06/25,Bulgaria,Vehicle Accident,Auto,BGR,BG,Vehicle Accident - Auto
2003/03/07,Bulgaria,Homicide,,BGR,BG,Homicide
2012/11/01,Cambodia,Suicide,,KHM,KH,Suicide
2012/10/12,Cambodia,Other Accident,,KHM,KH,Other Accident
2012/09/20,Cambodia,Drowning,,KHM,KH,Drowning
2012/04/10,Cambodia,Drug-Related,,KHM,KH,Drug-Related
2011/09/09,Cambodia,Drug-Related,,KHM,KH,Drug-Related
2011/08/28,Cambodia,Suicide,,KHM,KH,Suicide
2011/05/03,Cambodia,Drug-Related,,KHM,KH,Drug-Related
2010/08/02,Cambodia,Vehicle Accident,Auto,KHM,KH,Vehicle Accident - Auto
2010/07/14,Cambodia,Drug-Related,,KHM,KH,Drug-Related
2010/05/13,Cambodia,Suicide,,KHM,KH,Suicide
2010/04/26,Cambodia,Suicide,,KHM,KH,Suicide
2010/02/03,Cambodia,Vehicle Accident,Auto,KHM,KH,Vehicle Accident - Auto
2009/12/19,Cambodia,Drug-Related,,KHM,KH,Drug-Related
2009/10/22,Cambodia,Drug-Related,,KHM,KH,Drug-Related
2009/05/13,Cambodia,Drug-Related,,KHM,KH,Drug-Related
2009/04/16,Cambodia,Drug-Related,,KHM,KH,Drug-Related
2008/09/27,Cambodia,Suicide,,KHM,KH,Suicide
2008/04/13,Cambodia,Vehicle Accident,Auto,KHM,KH,Vehicle Accident - Auto
2007/10/09,Cambodia,Drug-Related,,KHM,KH,Drug-Related
2007/08/31,Cambodia,Vehicle Accident,Auto,KHM,KH,Vehicle Accident - Auto
2007/08/21,Cambodia,Drug-Related,,KHM,KH,Drug-Related
2007/08/09,Cambodia,Vehicle Accident,Auto,KHM,KH,Vehicle Accident - Auto
2006/12/16,Cambodia,Suicide,,KHM,KH,Suicide
2006/10/31,Cambodia,Suicide,,KHM,KH,Suicide
2006/08/09,Cambodia,Drug-Related,,KHM,KH,Drug-Related
2006/04/25,Cambodia,Suicide,,KHM,KH,Suicide
2005/03/19,Cambodia,Other Accident,,KHM,KH,Other Accident
2005/01/29,Cambodia,Drug-Related,,KHM,KH,Drug-Related
2004/08/26,Cambodia,Other Accident,,KHM,KH,Other Accident
2004/07/14,Cambodia,Drowning,,KHM,KH,Drowning
2004/06/04,Cambodia,Suicide,,KHM,KH,Suicide
2004/03/08,Cambodia,Other Accident,,KHM,KH,Other Accident
2004/02/25,Cambodia,Vehicle Accident,Motorcycle,KHM,KH,Vehicle Accident - Motorcycle
2003/12/08,Cambodia,Homicide,,KHM,KH,Homicide
2003/09/15,Cambodia,Drug-Related,,KHM,KH,Drug-Related
2003/09/12,Cambodia,Vehicle Accident,Motorcycle,KHM,KH,Vehicle Accident - Motorcycle
2003/08/03,Cambodia,Vehicle Accident,Motorcycle,KHM,KH,Vehicle Accident - Motorcycle
2003/06/14,Cambodia,Homicide,,KHM,KH,Homicide
2003/02/10,Cambodia,Other Accident,,KHM,KH,Other Accident
2003/01/19,Cambodia,Drug-Related,,KHM,KH,Drug-Related
2003/01/06,Cambodia,Other Accident,,KHM,KH,Other Accident
2002/11/18,Cambodia,Suicide,,KHM,KH,Suicide
2012/08/14,Cameroon,Homicide,,CMR,CM,Homicide
2011/12/18,Cameroon,Drowning,,CMR,CM,Drowning
2011/10/31,Cameroon,Drowning,,CMR,CM,Drowning
2010/12/23,Cameroon,Homicide,,CMR,CM,Homicide
2007/12/25,Cameroon,Vehicle Accident,Pedestrian,CMR,CM,Vehicle Accident - Pedestrian
2007/12/24,Cameroon,Vehicle Accident,Auto,CMR,CM,Vehicle Accident - Auto
2007/05/05,Cameroon,Air Accident,,CMR,CM,Air Accident
2007/05/05,Cameroon,Air Accident,,CMR,CM,Air Accident
2003/12/22,Cameroon,Vehicle Accident,Auto,CMR,CM,Vehicle Accident - Auto
2003/12/04,Cameroon,Other Accident,,CMR,CM,Other Accident
2012/10/16,Canada,Suicide,,CAN,CA,Suicide
2012/09/26,Canada,Drowning,,CAN,CA,Drowning
2012/09/23,Canada,Other Accident,,CAN,CA,Other Accident
2012/09/02,Canada,Drowning,,CAN,CA,Drowning
2012/09/01,Canada,Suicide,,CAN,CA,Suicide
2012/08/13,Canada,Drowning,,CAN,CA,Drowning
2012/06/01,Canada,Vehicle Accident,Auto,CAN,CA,Vehicle Accident - Auto
2012/05/04,Canada,Other Accident,,CAN,CA,Other Accident
2012/03/21,Canada,Other Accident,,CAN,CA,Other Accident
2012/01/06,Canada,Other Accident,,CAN,CA,Other Accident
2011/09/20,Canada,Drowning,,CAN,CA,Drowning
2011/08/29,Canada,Air Accident,,CAN,CA,Air Accident
2011/08/16,Canada,Vehicle Accident,Other,CAN,CA,Vehicle Accident - Other
